CP01APR17-s,200.0,0,0,0
GR04APR14-s,200.0,0,0,0
GR10APR18-s,200.0,0,0,0
CL02APR08-s,200.0,0,0,0
CL10APR17-s,200.0,0,0,0
FS01APR08,200.0,0,0,0
GR03APR17-s,200.0,0,0,0
YG01MAY12-s,200.0,0,0,0
CP01JUL13-d,200.0,0,0,0
CP01JUL15-s,200.0,0,0,0
CL01MAY14,200.0,0,0,0
CL01MAY17,200.0,0,0,0
CL01MAY16,200.0,0,0,0
GR04JUN11-s,200.0,0,0,0
CL01MAY10,200.0,0,0,0
GR01DEC09-d,200.0,0,0,0
FS02APR17-s,200.0,0,0,0
FS03JUN11-s,200.0,0,0,0
GR01DEC09,200.0,0,0,0
GR01DEC11-s,200.0,0,0,0
GR01DEC09-s,200.0,0,0,0
YG01DEC05,200.0,0,0,0
FS02APR14-d,200.0,0,0,0
CP01JUL15-d,200.0,0,0,0
GR01DEC11-d,200.0,0,0,0
FS03JUN11-d,200.0,0,0,0
FS02APR17-d,200.0,0,0,0
GR09APR18,200.0,0,0,0
CL01JUL11-s,200.0,0,0,0
CP01APR13-d,200.0,0,0,0
YG01MAY06,200.0,0,0,0
CL01MAY14-s,200.0,0,0,0
CP01APR14-d,200.0,0,0,0
GR05APR13-d,200.0,0,0,0
CL01MAY14-d,200.0,0,0,0
GR01MAR15,200.0,0,0,0
CP01APR13-s,200.0,0,0,0
YG02JUN11,200.0,0,0,0
CL01JUL11-d,200.0,0,0,0
GR05APR13-s,200.0,0,0,0
CP01APR14-s,200.0,0,0,0
FS03APR17,200.0,0,0,0
GR01OCT10-d,200.0,0,0,0
SP02JUN11-d,200.0,0,0,0
GR03JUN09-s,200.0,0,0,0
CL01NOV06-d,200.0,0,0,0
CL09APR17,200.0,0,0,0
GR01MAY06,200.0,0,0,0
SP02JUN11-s,200.0,0,0,0
GR01OCT10-s,200.0,0,0,0
GR01JUN16-d,200.0,0,0,0
CL01NOV06-s,200.0,0,0,0
GR01MAY09,200.0,0,0,0
GR03JUN09-d,200.0,0,0,0
CL01SEP06-d,200.0,0,0,0
CP01SEP09,200.0,0,0,0
GR07APR15-s,200.0,0,0,0
CL03APR16-d,200.0,0,0,0
GR01JUL16-d,200.0,0,0,0
GR01MAR15-s,200.0,0,0,0
CL01FEB15,200.0,0,0,0
GR06JUN11-s,200.0,0,0,0
FS04APR17-s,200.0,0,0,0
GR07APR15-d,200.0,0,0,0
CL01SEP06-s,200.0,0,0,0
FS04APR17-d,200.0,0,0,0
GR06JUN11-d,200.0,0,0,0
GR01MAR15-d,200.0,0,0,0
GR01JUL16-s,200.0,0,0,0
CL03APR16-s,200.0,0,0,0
FS01JUL06,200.0,0,0,0
SP01APR09-d,200.0,0,0,0
CL01SEP09-s,200.0,0,0,0
GR01JUL16,200.0,0,0,0
FS01JUL09,200.0,0,0,0
CL01JUL16-s,200.0,0,0,0
SP01APR09-s,200.0,0,0,0
SP02APR17,200.0,0,0,0
YG01MAY06-d,200.0,0,0,0
CL01JUL16-d,200.0,0,0,0
CL01SEP09-d,200.0,0,0,0
GR09APR17,200.0,0,0,0
FS01AUG08,200.0,0,0,0
FS05APR18-d,200.0,0,0,0
FS01AUG06,200.0,0,0,0
FS03APR18-s,200.0,0,0,0
GR01JUL11-d,200.0,0,0,0
SP02JUN11,200.0,0,0,0
SP01APR18-d,200.0,0,0,0
CP01JUN09,200.0,0,0,0
GR01JUN11-s,200.0,0,0,0
YG01MAY06-s,200.0,0,0,0
GR11JUN11-s,200.0,0,0,0
CP01APR16-s,200.0,0,0,0
CL01NOV05-s,200.0,0,0,0
FS01MAY17-s,200.0,0,0,0
FS01OCT10-s,200.0,0,0,0
CL03APR18-s,200.0,0,0,0
CL01NOV05-d,200.0,0,0,0
CP01APR16-d,200.0,0,0,0
GR11JUN11-d,200.0,0,0,0
GR01APR14-s,200.0,0,0,0
CL03APR18-d,200.0,0,0,0
FS01OCT10-d,200.0,0,0,0
FS01MAY17-d,200.0,0,0,0
FS01MAY10-d,200.0,0,0,0
GR02APR13-s,200.0,0,0,0
CP06APR15-s,200.0,0,0,0
GR01OCT10,200.0,0,0,0
GR01DEC07-d,200.0,0,0,0
CP06APR15-d,200.0,0,0,0
FS04APR18,200.0,0,0,0
FS01MAY10-s,200.0,0,0,0
FS04APR17,200.0,0,0,0
GR01DEC07-s,200.0,0,0,0
GR05JUN11,200.0,0,0,0
FS01APR13-d,200.0,0,0,0
CL01MAY16-s,200.0,0,0,0
GR01NOV09-s,200.0,0,0,0
CL03MAY16-s,200.0,0,0,0
GR01NOV15,200.0,0,0,0
CL01APR08-d,200.0,0,0,0
CL03MAY16-d,200.0,0,0,0
FS03APR18-d,200.0,0,0,0
CL01MAY16-d,200.0,0,0,0
CL01APR08-s,200.0,0,0,0
GR08APR15,200.0,0,0,0
FS01SEP17-d,200.0,0,0,0
CL01JUN12-d,200.0,0,0,0
GR04NOV07-d,200.0,0,0,0
CP03APR12,200.0,0,0,0
CP03APR10,200.0,0,0,0
GR04NOV07-s,200.0,0,0,0
CL03APR10-d,200.0,0,0,0
GR02NOV09-d,200.0,0,0,0
FS01SEP17-s,200.0,0,0,0
GR08APR15-d,200.0,0,0,0
CL02SEP07,200.0,0,0,0
GR01MAY09-d,200.0,0,0,0
CL01SEP14,200.0,0,0,0
CL02MAY14,200.0,0,0,0
CL02MAY15,200.0,0,0,0
GR09APR18-d,200.0,0,0,0
CL02MAY17,200.0,0,0,0
CL01DEC12,200.0,0,0,0
CL03APR17-d,200.0,0,0,0
FS04APR18-s,200.0,0,0,0
GR10JUN11-s,200.0,0,0,0
SP02APR18,200.0,0,0,0
FS02JUN11,200.0,0,0,0
CL03APR17-s,200.0,0,0,0
GR09APR18-s,200.0,0,0,0
GR10JUN11-d,200.0,0,0,0
FS04APR18-d,200.0,0,0,0
CP02NOV16-d,200.0,0,0,0
GR01JUN06,200.0,0,0,0
GR09APR17-s,200.0,0,0,0
FS01AUG10-d,200.0,0,0,0
CL01AUG08,200.0,0,0,0
YG01DEC05-s,200.0,0,0,0
GR02APR14-d,200.0,0,0,0
CP02NOV16-s,200.0,0,0,0
FS01APR08-s,200.0,0,0,0
GR09APR17-d,200.0,0,0,0
CL03JUN11-s,200.0,0,0,0
GR05JUN11-d,200.0,0,0,0
YG01NOV09,200.0,0,0,0
GR03JUN11-d,200.0,0,0,0
YG01JUN11-s,200.0,0,0,0
GR08APR15-s,200.0,0,0,0
FS02APR18,200.0,0,0,0
FS01DEC07,200.0,0,0,0
CL03JUN11-d,200.0,0,0,0
FS02APR14,200.0,0,0,0
FS02APR15,200.0,0,0,0
FS02APR16,200.0,0,0,0
FS02APR17,200.0,0,0,0
FS02APR13,200.0,0,0,0
GR01NOV15-d,200.0,0,0,0
YG01NOV05-s,200.0,0,0,0
GR02APR13-d,200.0,0,0,0
FS01MAY16-d,200.0,0,0,0
SP01APR14-s,200.0,0,0,0
CP01JUN10-d,200.0,0,0,0
GR01APR16-s,200.0,0,0,0
GR01NOV15-s,200.0,0,0,0
CP02NOV16,200.0,0,0,0
FS01AUG10-s,200.0,0,0,0
GR01APR16-d,200.0,0,0,0
CP01JUN10-s,200.0,0,0,0
SP01APR14-d,200.0,0,0,0
FS01MAY16-s,200.0,0,0,0
YG01NOV05-d,200.0,0,0,0
GR03APR13-s,200.0,0,0,0
CL01NOV07-s,200.0,0,0,0
GR01DEC05-s,200.0,0,0,0
CP06APR15,200.0,0,0,0
CP01APR13,200.0,0,0,0
GR01APR12-s,200.0,0,0,0
CL01OCT06-d,200.0,0,0,0
CP01APR14,200.0,0,0,0
CP01APR17,200.0,0,0,0
CP01APR16,200.0,0,0,0
GR10JUN11,200.0,0,0,0
FS01APR08-d,200.0,0,0,0
CL01NOV07-d,200.0,0,0,0
GR03APR13-d,200.0,0,0,0
FS02APR14-s,200.0,0,0,0
CL01OCT06-s,200.0,0,0,0
GR01APR12-d,200.0,0,0,0
GR01DEC05,200.0,0,0,0
CL01APR08,200.0,0,0,0
GR04JUN11-d,200.0,0,0,0
GR01AUG15,200.0,0,0,0
GR11APR18-d,200.0,0,0,0
GR01APR13-d,200.0,0,0,0
GR11APR18-s,200.0,0,0,0
CL01JUN11,200.0,0,0,0
CL01OCT08,200.0,0,0,0
CL01NOV17-s,200.0,0,0,0
CL01JUN16,200.0,0,0,0
CL01OCT06,200.0,0,0,0
GR03JUN11,200.0,0,0,0
CL01APR09-d,200.0,0,0,0
GR01APR10,200.0,0,0,0
CL01MAY06,200.0,0,0,0
FS01JUN11-d,200.0,0,0,0
CP04MAY14,200.0,0,0,0
CP04MAY12,200.0,0,0,0
